ticket_id,created_at,updated_at,severity,status,attack_pattern,affected_assets,affected_users,tactic_chain,technique_chain,initial_alert_id,total_alerts_correlated,analyst_assigned,containment_action,financial_impact_npr,is_confirmed_attack,resolution_notes,mitre_navigator_link
INC-20250107-0283,2025-01-07 01:49:02.315,2025-01-08 20:49:02.797,low,resolved,Recon_PortScan,WS-PKR-008,user_1914|user_5577|user_5328,TA0007,T1046,IDS-20250324-8639D9AB,65,analyst_02,account_disable,0,True,Lateral movement contained. SMB signing enforced on affected segment. Credential reset for compromised account.,https://attack.mitre.org/techniques/T1046/
INC-20250107-1686,2025-01-07 04:23:04.858,2025-01-07 19:23:04.711,medium,resolved,WebApp_SQLi,WS-KTM-018|WS-KTM-053,user_7548,TA0001|TA0006,T1190|T1555,IDS-20251227-FC60BC26,23,analyst_02,network_isolation,0,True,Contained via account disable. Forensic image taken. Passed to threat intel team for IOC extraction.,https://attack.mitre.org/techniques/T1190/
INC-20250107-0090,2025-01-07 05:47:01.154,2025-01-08 12:47:01.085,medium,resolved,WebApp_SQLi,WS-KTM-007,user_8437,TA0001|TA0006,T1190|T1555,IDS-20251221-1F17F06E,39,analyst_07,none,0,True,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1190/
INC-20250107-2639,2025-01-07 07:10:29.597,2025-01-09 10:10:29.913,critical,resolved,SWIFT_Tampering,ATM-PKR-001|WS-KTM-058|WS-KTM-014|ATM-KTM-002,,TA0001|TA0003|TA0006|TA0009|TA0040,T1190|T1078|T1555|T1565.001|T1657,IDS-20250425-78E625C5,12,analyst_04,firewall_block,1805003,True,SWIFT transaction logs reviewed. No fraudulent transfers confirmed. SWIFT gateway access audit initiated per NRB directive.,https://attack.mitre.org/techniques/T1190/
INC-20250107-1351,2025-01-07 08:47:48.724,2025-01-09 21:47:48.936,critical,resolved,Ransomware_Staging,WS-PKR-008,,TA0001|TA0002|TA0008|TA0040,T1566.002|T1059.001|T1021.002|T1486,IDS-20260217-ECE8F7BF,1,analyst_08,endpoint_quarantine,0,True,Port scan sourced from internal pentesting team. Documented and closed.,https://attack.mitre.org/techniques/T1566/002/
INC-20250107-2409,2025-01-07 09:09:23.819,2025-01-08 10:09:23.149,critical,investigating,SWIFT_Tampering,WS-PKR-004,user_6151|user_4741|user_8152,TA0001|TA0003|TA0006|TA0009|TA0040,T1190|T1078|T1555|T1565.001|T1657,IDS-20250705-7105913F,66,analyst_03,endpoint_quarantine,611980,True,,https://attack.mitre.org/techniques/T1190/
INC-20250107-1638,2025-01-07 13:48:09.121,2025-01-10 04:48:09.323,critical,resolved,Saturday_Night_C2,ATM-KTM-008|WS-PKR-003,user_8844,TA0001|TA0011|TA0008|TA0009|TA0010,T1566.001|T1071.001|T1021.002|T1213|T1048.002,IDS-20260625-6FDDE0DE,1,analyst_06,account_disable,3590020,True,Contained via account disable. Forensic image taken. Passed to threat intel team for IOC extraction.,https://attack.mitre.org/techniques/T1566/001/
INC-20250107-0001,2025-01-07 16:16:08.067,2025-01-09 23:16:08.075,critical,investigating,SWIFT_Tampering,WS-KTM-054|WS-BTW-003|WS-PKR-018|WS-KTM-038,user_8323|user_2175|user_3287,TA0001|TA0003|TA0006|TA0009|TA0040,T1190|T1078|T1555|T1565.001|T1657,IDS-20251127-7AFFB256,10,analyst_03,firewall_block,0,True,,https://attack.mitre.org/techniques/T1190/
INC-20250107-0948,2025-01-07 20:19:52.315,2025-01-10 02:19:52.048,medium,false_positive,DNS_Tunneling,WS-BTW-004,user_1536|user_4806|user_3242,TA0011|TA0010,T1071.004|T1048.001,IDS-20250118-D23ADE4C,48,analyst_04,firewall_block,0,False,Lateral movement contained. SMB signing enforced on affected segment. Credential reset for compromised account.,https://attack.mitre.org/techniques/T1071/004/
INC-20250107-4746,2025-01-07 20:23:37.269,2025-01-10 17:23:37.196,low,false_positive,Recon_PortScan,ATM-KTM-007|WS-KTM-016,user_7225,TA0007,T1046,IDS-20260311-963EB8D1,34,analyst_07,endpoint_quarantine,0,False,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1046/
INC-20250107-4072,2025-01-07 20:35:12.197,2025-01-10 16:35:12.278,low,resolved,Recon_PortScan,WS-KTM-012,user_3091|user_5745|user_7476,TA0007,T1046,IDS-20251213-8FDE36A0,56,analyst_06,endpoint_quarantine,0,True,Isolated affected host and rotated credentials. Confirmed C2 channel via JA3 hash match. Blocked external IP at perimeter firewall.,https://attack.mitre.org/techniques/T1046/
INC-20250107-3341,2025-01-07 23:49:28.137,2025-01-08 17:49:28.055,medium,resolved,BruteForce_SSH,WS-KTM-038,user_8097,TA0006|TA0001,T1110.001|T1078,IDS-20250414-67D6E44B,20,analyst_01,firewall_block,0,True,Port scan sourced from internal pentesting team. Documented and closed.,https://attack.mitre.org/techniques/T1110/001/
INC-20250108-2981,2025-01-08 02:43:03.749,2025-01-08 11:43:03.013,critical,investigating,ATM_Jackpotting,WS-PKR-019|WS-BTW-003|WS-BTW-002|WS-KTM-002,,TA0001|TA0002|TA0040,T1195|T1059.003|T1496,IDS-20250517-3164FD6F,60,analyst_08,network_isolation,0,True,,https://attack.mitre.org/techniques/T1195/
INC-20250108-4483,2025-01-08 03:57:00.792,2025-01-08 22:57:00.927,high,contained,DataExfil_HTTPS,WS-KTM-008|WS-KTM-012|WS-KTM-015|WS-PKR-013,,TA0009|TA0010,T1213|T1048.002,IDS-20260625-317FBC77,19,analyst_02,account_disable,1131907,True,SQL injection attempt blocked by WAF. No data exfiltration detected. WAF rule updated.,https://attack.mitre.org/techniques/T1213/
INC-20250108-1765,2025-01-08 04:44:57.366,2025-01-08 22:44:57.379,medium,resolved,BruteForce_SSH,WS-KTM-038|WS-KTM-058|WS-KTM-026|WS-KTM-020,user_1799|user_9969|user_2032,TA0006|TA0001,T1110.001|T1078,IDS-20250802-DEAC508F,22,analyst_01,firewall_block,0,True,False positive confirmed — traffic matches scheduled backup job pattern. Rule tuned to exclude backup subnet.,https://attack.mitre.org/techniques/T1110/001/
INC-20250108-4878,2025-01-08 05:24:58.386,2025-01-09 23:24:58.510,medium,resolved,WebApp_SQLi,WS-KTM-032|ATM-KTM-009|WS-PKR-018,user_5002|user_4848|user_4357,TA0001|TA0006,T1190|T1555,IDS-20260207-EA63D02C,42,analyst_02,firewall_block,0,True,Contained via account disable. Forensic image taken. Passed to threat intel team for IOC extraction.,https://attack.mitre.org/techniques/T1190/
INC-20250108-3211,2025-01-08 05:39:25.984,2025-01-08 16:39:25.227,medium,false_positive,WebApp_SQLi,WS-KTM-024,,TA0001|TA0006,T1190|T1555,IDS-20260104-494F18D1,8,analyst_08,network_isolation,0,False,DNS tunneling payload decoded. C2 domain sinkholed. Host reimaged.,https://attack.mitre.org/techniques/T1190/
INC-20250108-3124,2025-01-08 06:15:28.540,2025-01-10 18:15:28.188,medium,resolved,DNS_Tunneling,WS-KTM-015|WS-KTM-056,user_2395,TA0011|TA0010,T1071.004|T1048.001,IDS-20260224-2DE75F20,10,analyst_02,endpoint_quarantine,0,True,Lateral movement contained. SMB signing enforced on affected segment. Credential reset for compromised account.,https://attack.mitre.org/techniques/T1071/004/
INC-20250108-0094,2025-01-08 10:13:13.990,2025-01-09 19:13:13.581,medium,resolved,WebApp_SQLi,WS-BTW-009,user_8519|user_9251|user_8248,TA0001|TA0006,T1190|T1555,IDS-20250302-3AEE3217,47,analyst_06,firewall_block,0,True,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1190/
INC-20250108-0281,2025-01-08 12:02:12.992,2025-01-10 05:02:12.339,critical,resolved,Ransomware_Staging,ATM-KTM-006,user_4706|user_3616|user_1748,TA0001|TA0002|TA0008|TA0040,T1566.002|T1059.001|T1021.002|T1486,IDS-20250803-9E7F8BF9,53,analyst_06,firewall_block,0,False,Isolated affected host and rotated credentials. Confirmed C2 channel via JA3 hash match. Blocked external IP at perimeter firewall.,https://attack.mitre.org/techniques/T1566/002/
INC-20250108-2622,2025-01-08 12:34:57.337,2025-01-09 09:34:57.323,high,resolved,DataExfil_HTTPS,WS-KTM-037|WS-KTM-027,user_2605|user_4706,TA0009|TA0010,T1213|T1048.002,IDS-20250810-D12024C7,42,analyst_01,none,0,True,False positive confirmed — traffic matches scheduled backup job pattern. Rule tuned to exclude backup subnet.,https://attack.mitre.org/techniques/T1213/
INC-20250108-2242,2025-01-08 12:46:45.856,2025-01-10 04:46:45.590,low,resolved,Recon_PortScan,ATM-KTM-005|ATM-PKR-004|WS-KTM-056|WS-PKR-011,,TA0007,T1046,IDS-20251208-ECB371B2,29,analyst_04,account_disable,0,True,Lateral movement contained. SMB signing enforced on affected segment. Credential reset for compromised account.,https://attack.mitre.org/techniques/T1046/
INC-20250108-4261,2025-01-08 13:43:14.553,2025-01-11 03:43:14.806,low,investigating,Recon_PortScan,WS-PKR-007|WS-PKR-015|WS-KTM-023|WS-KTM-017,user_8985|user_6336|user_1828,TA0007,T1046,IDS-20250904-F49F662C,33,analyst_05,account_disable,0,True,,https://attack.mitre.org/techniques/T1046/
INC-20250108-4116,2025-01-08 15:07:48.460,2025-01-09 21:07:48.148,critical,contained,SWIFT_Tampering,WS-KTM-012,user_7881|user_3692|user_5547,TA0001|TA0003|TA0006|TA0009|TA0040,T1190|T1078|T1555|T1565.001|T1657,IDS-20250906-7166E215,18,analyst_05,endpoint_quarantine,0,True,Contained via account disable. Forensic image taken. Passed to threat intel team for IOC extraction.,https://attack.mitre.org/techniques/T1190/
INC-20250108-4242,2025-01-08 17:48:07.552,2025-01-09 20:48:07.122,high,resolved,InsiderDataGrab,WS-BTW-003|WS-KTM-044|WS-KTM-052,user_7943|user_2192|user_2809,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20250304-DC52ED2C,67,analyst_01,network_isolation,2176475,True,SWIFT transaction logs reviewed. No fraudulent transfers confirmed. SWIFT gateway access audit initiated per NRB directive.,https://attack.mitre.org/techniques/T1078/
INC-20250108-3144,2025-01-08 18:54:30.024,2025-01-09 20:54:30.320,medium,investigating,BruteForce_SSH,SRV-APP-02,user_6935|user_7161,TA0006|TA0001,T1110.001|T1078,IDS-20260302-552532C4,48,analyst_07,network_isolation,0,True,,https://attack.mitre.org/techniques/T1110/001/
INC-20250108-0914,2025-01-08 19:44:25.476,2025-01-10 20:44:25.316,critical,contained,SWIFT_Tampering,WS-PKR-016|WS-KTM-035,user_4447,TA0001|TA0003|TA0006|TA0009|TA0040,T1190|T1078|T1555|T1565.001|T1657,IDS-20250712-6C01B97E,10,analyst_07,firewall_block,0,False,Insider threat escalated to HR and legal. DLP logs preserved. User account suspended pending investigation.,https://attack.mitre.org/techniques/T1190/
INC-20250109-3492,2025-01-09 01:47:53.066,2025-01-10 19:47:53.414,critical,investigating,Ransomware_Staging,WS-KTM-034,,TA0001|TA0002|TA0008|TA0040,T1566.002|T1059.001|T1021.002|T1486,IDS-20260311-4411085F,46,analyst_07,endpoint_quarantine,0,True,,https://attack.mitre.org/techniques/T1566/002/
INC-20250109-0109,2025-01-09 07:01:38.688,2025-01-11 10:01:38.486,low,resolved,Recon_PortScan,WS-KTM-041|WS-KTM-056|WS-KTM-022,,TA0007,T1046,IDS-20260511-8799690C,74,analyst_06,network_isolation,0,True,Insider threat escalated to HR and legal. DLP logs preserved. User account suspended pending investigation.,https://attack.mitre.org/techniques/T1046/
INC-20250109-0349,2025-01-09 07:24:41.680,2025-01-12 01:24:41.116,medium,resolved,DNS_Tunneling,WS-KTM-033|WS-BTW-001|SWIFT-GW-02,user_3815|user_8190,TA0011|TA0010,T1071.004|T1048.001,IDS-20251127-5B208FAE,73,analyst_03,network_isolation,0,True,Lateral movement contained. SMB signing enforced on affected segment. Credential reset for compromised account.,https://attack.mitre.org/techniques/T1071/004/
INC-20250109-0925,2025-01-09 10:31:50.425,2025-01-11 06:31:50.147,high,resolved,DataExfil_HTTPS,WS-KTM-051|ATM-KTM-002|WS-KTM-059,,TA0009|TA0010,T1213|T1048.002,IDS-20251210-E510CF81,6,analyst_05,none,0,True,False positive confirmed — traffic matches scheduled backup job pattern. Rule tuned to exclude backup subnet.,https://attack.mitre.org/techniques/T1213/
INC-20250109-2468,2025-01-09 10:58:08.999,2025-01-11 19:58:08.104,critical,investigating,Saturday_Night_C2,ATM-KTM-002,,TA0001|TA0011|TA0008|TA0009|TA0010,T1566.001|T1071.001|T1021.002|T1213|T1048.002,IDS-20250804-6AF2C114,3,analyst_03,firewall_block,1805660,True,,https://attack.mitre.org/techniques/T1566/001/
INC-20250109-0451,2025-01-09 20:22:58.674,2025-01-10 02:22:58.192,high,investigating,LateralSpread,WS-KTM-018|SWIFT-GW-02,,TA0006|TA0008|TA0007,T1110.001|T1021.002|T1046,IDS-20260619-B60FDBBF,65,analyst_01,account_disable,0,True,,https://attack.mitre.org/techniques/T1110/001/
INC-20250109-3235,2025-01-09 23:13:14.380,2025-01-11 13:13:14.020,critical,resolved,ATM_Jackpotting,SRV-APP-02|SWIFT-GW-02|WS-BTW-002,user_9892|user_7174|user_4408,TA0001|TA0002|TA0040,T1195|T1059.003|T1496,IDS-20250906-31608949,9,analyst_01,none,0,True,Lateral movement contained. SMB signing enforced on affected segment. Credential reset for compromised account.,https://attack.mitre.org/techniques/T1195/
INC-20250110-4955,2025-01-10 02:43:52.846,2025-01-13 02:43:52.023,high,investigating,DataExfil_HTTPS,WS-KTM-018|WS-PKR-010|WS-KTM-033,user_1203,TA0009|TA0010,T1213|T1048.002,IDS-20250904-32233C37,70,analyst_05,firewall_block,1002277,True,,https://attack.mitre.org/techniques/T1213/
INC-20250110-2313,2025-01-10 05:20:47.380,2025-01-11 19:20:47.892,critical,resolved,Ransomware_Staging,WS-KTM-007,user_9990|user_2408|user_6899,TA0001|TA0002|TA0008|TA0040,T1566.002|T1059.001|T1021.002|T1486,IDS-20250629-714CB918,72,analyst_05,none,0,True,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1566/002/
INC-20250110-0119,2025-01-10 23:04:23.147,2025-01-11 21:04:23.767,high,resolved,DataExfil_HTTPS,ATM-PKR-001,user_5948,TA0009|TA0010,T1213|T1048.002,IDS-20260421-DD77A4DD,1,analyst_01,firewall_block,0,True,SQL injection attempt blocked by WAF. No data exfiltration detected. WAF rule updated.,https://attack.mitre.org/techniques/T1213/
INC-20250111-3348,2025-01-11 02:28:41.175,2025-01-12 22:28:41.727,high,resolved,InsiderDataGrab,SRV-DC-01|ATM-PKR-003|SRV-APP-02|WS-PKR-011,,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20251221-4F39FBF6,8,analyst_07,firewall_block,0,True,DNS tunneling payload decoded. C2 domain sinkholed. Host reimaged.,https://attack.mitre.org/techniques/T1078/
INC-20250111-2806,2025-01-11 05:22:56.896,2025-01-13 18:22:56.611,critical,resolved,ATM_Jackpotting,WS-BTW-008|WS-KTM-045|WS-KTM-040,user_2031|user_9038,TA0001|TA0002|TA0040,T1195|T1059.003|T1496,IDS-20250712-60E5216E,70,analyst_01,firewall_block,0,True,Brute force source blocked at perimeter. No successful authentication observed. Account lockout policy confirmed active.,https://attack.mitre.org/techniques/T1195/
INC-20250111-3568,2025-01-11 09:14:12.084,2025-01-13 07:14:12.565,critical,resolved,ATM_Jackpotting,WS-KTM-027|SRV-PROXY-01|WS-KTM-048,user_9798|user_1072|user_9519,TA0001|TA0002|TA0040,T1195|T1059.003|T1496,IDS-20251216-5B4D8BA7,68,analyst_01,endpoint_quarantine,0,True,DNS tunneling payload decoded. C2 domain sinkholed. Host reimaged.,https://attack.mitre.org/techniques/T1195/
INC-20250111-0643,2025-01-11 14:04:46.821,2025-01-12 13:04:46.218,low,open,Recon_PortScan,WS-KTM-026|ATM-PKR-002|WS-PKR-017|WS-KTM-045,user_6954,TA0007,T1046,IDS-20251025-6B6FE0A3,46,analyst_08,endpoint_quarantine,0,False,,https://attack.mitre.org/techniques/T1046/
INC-20250111-3246,2025-01-11 16:20:01.833,2025-01-12 12:20:01.587,medium,false_positive,DNS_Tunneling,WS-BTW-008|ATM-KTM-008|WS-KTM-024|WS-PKR-007,user_6679|user_1612|user_5072,TA0011|TA0010,T1071.004|T1048.001,IDS-20250825-481BAF5D,23,analyst_02,account_disable,0,False,Contained via account disable. Forensic image taken. Passed to threat intel team for IOC extraction.,https://attack.mitre.org/techniques/T1071/004/
INC-20250111-4313,2025-01-11 19:59:48.920,2025-01-11 23:59:48.682,medium,investigating,DNS_Tunneling,WS-KTM-023|WS-KTM-038|WS-BTW-004,,TA0011|TA0010,T1071.004|T1048.001,IDS-20250802-B28B246C,72,analyst_03,firewall_block,0,True,,https://attack.mitre.org/techniques/T1071/004/
INC-20250112-2221,2025-01-12 01:49:12.072,2025-01-14 05:49:12.237,critical,contained,ATM_Jackpotting,WS-BTW-007|WS-KTM-021|WS-KTM-010,,TA0001|TA0002|TA0040,T1195|T1059.003|T1496,IDS-20260625-F8F64E7F,25,analyst_05,none,0,True,ATM software integrity check passed. Connection traced to vendor maintenance window. Vendor access policy updated.,https://attack.mitre.org/techniques/T1195/
INC-20250112-2897,2025-01-12 04:19:33.688,2025-01-12 08:19:33.609,high,resolved,InsiderDataGrab,WS-KTM-034|WS-KTM-054|WS-KTM-009,user_5195,TA0006|TA0009|TA0010,T1078|T1213|T1048,IDS-20260311-2A23CF61,20,analyst_02,account_disable,0,True,Ransomware binary quarantined before detonation. Restored from backup. Patched EternalBlue vulnerability on affected hosts.,https://attack.mitre.org/techniques/T1078/
INC-20250112-2652,2025-01-12 09:30:18.724,2025-01-12 10:30:18.957,low,contained,Recon_PortScan,WS-PKR-015|WS-PKR-010,user_1528|user_5757|user_2433,TA0007,T1046,IDS-20260207-F9C5D231,78,analyst_02,firewall_block,0,True,SWIFT transaction logs reviewed. No fraudulent transfers confirmed. SWIFT gateway access audit initiated per NRB directive.,https://attack.mitre.org/techniques/T1046/
INC-20250112-3555,2025-01-12 14:13:52.374,2025-01-14 15:13:52.037,critical,contained,Ransomware_Staging,WS-KTM-042|WS-KTM-057,user_3697,TA0001|TA0002|TA0008|TA0040,T1566.002|T1059.001|T1021.002|T1486,IDS-20251216-E41C773A,28,analyst_08,account_disable,2412756,True,SWIFT transaction logs reviewed. No fraudulent transfers confirmed. SWIFT gateway access audit initiated per NRB directive.,https://attack.mitre.org/techniques/T1566/002/
INC-20250112-1843,2025-01-12 16:37:18.337,2025-01-13 10:37:18.356,high,resolved,DataExfil_HTTPS,WS-BTW-004|WS-KTM-022,user_7590|user_4767,TA0009|TA0010,T1213|T1048.002,IDS-20250731-58C1A835,56,analyst_02,none,4136336,True,Ransomware binary quarantined before detonation. Restored from backup. Patched EternalBlue vulnerability on affected hosts.,https://attack.mitre.org/techniques/T1213/
INC-20250112-1462,2025-01-12 17:33:46.317,2025-01-13 17:33:46.013,medium,resolved,BruteForce_SSH,WS-KTM-002|ATM-KTM-002|WS-KTM-011,user_6110|user_5904|user_2355,TA0006|TA0001,T1110.001|T1078,IDS-20251025-97D7E3B0,78,analyst_01,endpoint_quarantine,0,True,Ransomware binary quarantined before detonation. Restored from backup. Patched EternalBlue vulnerability on affected hosts.,https://attack.mitre.org/techniques/T1110/001/
INC-20250112-0920,2025-01-12 19:09:14.305,2025-01-13 20:09:14.777,medium,false_positive,DNS_Tunneling,SWIFT-GW-02,,TA0011|TA0010,T1071.004|T1048.001,IDS-20260602-14F64C06,24,analyst_08,account_disable,0,False,SWIFT transaction logs reviewed. No fraudulent transfers confirmed. SWIFT gateway access audit initiated per NRB directive.,https://attack.mitre.org/techniques/T1071/004/
INC-20250113-1709,2025-01-13 02:26:36.204,2025-01-15 14:26:36.481,medium,resolved,BruteForce_SSH,WS-KTM-044|WS-KTM-052|WS-KTM-023|WS-KTM-015,,TA0006|TA0001,T1110.001|T1078,IDS-20260302-4D2A38FE,62,analyst_08,none,0,True,Isolated affected host and rotated credentials. Confirmed C2 channel via JA3 hash match. Blocked external IP at perimeter firewall.,https://attack.mitre.org/techniques/T1110/001/
INC-20250113-4594,2025-01-13 04:21:05.945,2025-01-14 10:21:05.180,critical,resolved,ATM_Jackpotting,WS-PKR-008|WS-KTM-008|SWIFT-GW-03|WS-BTW-009,,TA0001|TA0002|TA0040,T1195|T1059.003|T1496,IDS-20260209-D2C9C34C,64,analyst_07,network_isolation,0,True,Contained via account disable. Forensic image taken. Passed to threat intel team for IOC extraction.,https://attack.mitre.org/techniques/T1195/
INC-20250113-1747,2025-01-13 06:47:53.707,2025-01-15 00:47:53.751,critical,contained,Ransomware_Staging,WS-KTM-038|WS-KTM-009|WS-KTM-031|WS-BTW-007,user_3980,TA0001|TA0002|TA0008|TA0040,T1566.002|T1059.001|T1021.002|T1486,IDS-20250810-793B6A5A,37,analyst_05,firewall_block,0,True,Isolated affected host and rotated credentials. Confirmed C2 channel via JA3 hash match. Blocked external IP at perimeter firewall.,https://attack.mitre.org/techniques/T1566/002/
